eruptions	waiting
47.23291568	39.68882797
43.122697	-19.00312349
56.76077703	32.19676463
29.6782438	11.20215877
18.41361069	14.72102701
12.48255735	8.647832135
9.982696524	34.19904085
49.58446349	19.48685515
50.65226311	25.31225677
69.56218435	3.683118889
38.56935157	57.38796634
73.95260778	20.33370312
33.79775534	23.3331329
80.56091118	33.56130247
50.81978949	22.8589457
28.4278087	24.77401424
15.41038125	30.16763601
46.21101966	28.92627829
91.11189461	13.91481093
14.39213088	37.62067136
5.979020963	25.23256332
37.45381985	-16.43675288
62.77617004	-6.195030509
51.49697042	13.99597957
46.33407037	46.08444468
52.28148398	1.418804096
50.93235984	2.209514365
33.38114217	-4.638469954
76.5188242	14.34295752
40.25579609	2.420990808
28.36186947	31.95174602
49.74157426	15.06894322
21.68715892	15.71336262
47.69051818	15.83358451
91.09001832	30.05840769
50.95524313	6.339386791
55.22338951	27.18937888
15.34136025	40.06028254
38.16851664	49.28394893
39.1276196	18.83186394
47.05699615	20.33386421
95.86256178	16.74256799
20.95133538	22.4886703
96.7619332	7.283418904
4.282818276	24.22178461
73.9046072	46.54875592
56.87993017	39.98076804
43.55030209	6.776159595
46.49389083	0.115866778
45.64638019	19.34529808
62.83231385	24.66694936
47.9922375	42.94883034
57.25571994	28.05829337
63.21743311	54.43259046
57.12008408	19.62238681
76.92019626	2.521129518
46.79349057	56.65057046
55.45643617	-3.634421642
51.02231856	25.79785667
51.03447927	0.260959696
105.6920705	18.65717066
29.92246914	3.424972828
33.58066973	13.51675799
42.07352054	-4.395195339
52.20863013	19.68194296
3.824586385	35.8077012
48.41523193	15.39749935
44.79183887	40.88879337
58.06594039	4.830172449
32.504569	12.75343231
42.88495652	19.5720263
38.38826121	6.161668586
62.12436858	18.59332913
48.01923302	48.32628745
32.61119957	-15.65232431
41.00555534	33.33481259
37.10275687	-13.59846704
80.06442002	22.6941098
72.83136562	16.192276
84.5523461	26.41632369
59.44356269	-0.251785543
45.5251023	15.36610778
76.04054426	4.668531214
50	54.00525253
31.03843529	40.33378868
38.60325325	-13.09855587
37.54257035	20.52001239
27.45177554	20.34301405
31.48741323	24.29859943
60.87227775	36.74183959
72.43627392	3.324232638
87.95873646	8.45438814
41.19525978	58.13751985
65.69269783	-0.824913388
32.35595735	20.3974704
16.52374703	4.118744828
84.89097096	29.07515994
47.93545644	16.56402252
7.042963056	15.8127231
41.20257042	31.67458337
71.32284973	26.4870978
68.04379812	20
17.86337154	40.46371409
46.05141266	13.16084611
65.6870916	44.15600273
9.947008754	6.638869117
84.25414109	6.579838085
47.0048534	54.23468224
86.4267139	21.25652191
60.66731265	-0.935779877
50.19748958	8.685829777
61.43436268	33.62694281
48.08787478	14.1150837
19.14072424	20.43931262
75.1472717	38.75918172
46.56056894	7.163868521
43.87270886	-8.826638407
51.99752247	7.388139507
73.82208319	35.73528065
79.02379929	40.61678238
60.62992266	-17.07094584
77.75687878	-5.794672222
51.47383758	25.50043674
52.56538956	1.746304812
39.51282447	44.70623729
57.65860322	28.81021518
42.86106004	40.73298709
51.09031078	20.33152892
38.74327604	38.01452403
68.79775581	43.2132952
75.61586352	-9.467680118
59.18151027	35.28059916
24.63027911	40.75743888
52.93524177	21.3802795
73.42984231	7.837165887
21.68948999	3.77821654
13.91535188	17.0229093
30.04686865	13.26171414
57.91805918	22.59832527
39.45320973	47.47532799
37.63603197	-5.349891143
50.76464405	23.31203727
15.32399874	16.21353547
60.89844663	19.78643232
48.98877169	0.704614377
81.7083414	14.45845694
56.59994575	44.63133286
66.02796643	13.71760736
50.13110223	21.24735436
38.80716731	47.70323305
14.99338732	25.03527713
34.52828755	27.66337715
44.95105521	33.8718618
36.56762932	-0.684036985
92.84293108	20.69732203
48.85471936	18.42365643
99.55344589	31.13027727
73.2696215	20.6021453
31.94942721	48.8869549
58.16030039	19.19105414
34.10576505	30.22882602
95.22762001	9.367299009
59.43264206	-17.83226092
52.08230122	13.59133583
48.82073186	-13.76982105
60.36675997	35.3693537
44.83156611	-9.311645158
74.54325071	11.71113163
68.0054582	49.96611466
66.17157821	25.38502695
35.2393347	-10.26384878
78.11036299	16.66315688
52.56613862	-0.899521883
89.61058472	39.44906129
48.62076176	-19.49621546
48.51822856	24.56042356
69.72396615	23.74970856
82.99325702	30.43011922
51.78192082	21.97902356
26.66634448	32.22913916
15.27193582	17.84676562
57.88785704	40.54857011
39.1216037	41.35005486
90.28314357	9.368222143
21.11934536	4.516505384
60.2219958	30.58518652
57.62672675	50.58913024
45.00465194	12.86590363
54.77909379	47.1035877
68.21622158	-10.31688382
78.11206811	19.04424085
18.98756552	40.13252152
8.17108165	12.18764268
81.12179791	12.31115183
104.6255035	20.61353766
57.46914936	10.43992477
35.05810464	2.192942521
18.03509269	39.34021978
60.77516088	21.01772582
29.20048744	-9.704782405
73.80985067	17.39814573
43.48789409	3.035384117
31.40324031	38.59675969
55.49559749	-19.10320801
54.2528615	-10.26068194
78.61666261	24.4453588
79.3223777	39.73427866
54.46279397	40.99579489
31.46932951	40.58039456
1.541251603	39.13524213
13.24447766	24.36649035
71.33477096	32.64968088
45.95130498	-5.562454291
58.03082029	21.0642136
27.39180313	7.861701712
50	52.00180117
53.49673948	30.76185753
16.584297	4.70918088
74.08231858	49.73918674
15.95844101	29.28007076
47.53944452	55.18758268
92.54412785	24.44910404
49.5356868	6.703809574
43.98926479	21.94790777
69.93699627	24.49753316
44.06947574	-13.63367439
17.88177887	16.63988919
50.30606311	2.465656282
49.34790974	19.61083061
31.54129701	51.97141143
19.09325692	26.96019799
24.57385503	34.36518562
50.44552975	18.89727517
61.02866073	56.07312382
22.24974908	-2.262968743
58.61928138	5.655106853
18.78230894	0.194642665
81.46753017	40.68157988
3.995964836	6.570462122
29.80263933	47.79928207
90.85505169	21.7692545
60.76947516	13.31971534
8.196563849	28.53459098
49.7075904	17.21790851
64.8235548	9.093856759
75.78130396	31.72886584
64.15186864	42.64772403
29.43527649	33.51318787
91.69553676	28.7390131
78.99343853	29.23895314
33.35189891	50.03396941
51.57995519	50.14734098
92.00210291	22.82461338
46.87913127	33.5179676
47.7706812	19.34579124
26.54180721	24.07740268
47.80378757	23.9620721
30.56105975	20.26024602
55.30590158	33.13256724
56.86698836	-1.134417036
27.91241849	9.499520518
46.96934072	41.5642613
57.55898232	31.20665216
37.77910141	22.53739815
69.1001434	12.60256506
66.03637491	23.07149377
81.1487788	29.91644342
49.88996156	16.84891123
32.45139076	51.65852911
51.50081051	37.15434265
45.49798137	-1.180332416
43.47325795	36.15425343
29.31135119	-11.85772546
62.79065762	-15.14204298
56.8234956	6.009760763
48.62080233	23.2491861
58.06790336	-3.430892697
82.47848783	6.765998334
42.3964735	39.80786374
87.63440949	11.76397387
13.6729772	21.06452206
30.63728158	0.637281585
64.95376836	-10.65976871
65.09041909	-0.025662513
51.11396808	12.96668238
4.935337179	21.27718818
73.55852158	22.94719801
52.4996933	30.82736121
49.9719271	20.5356628
34.99379754	14.97011736
51.00349989	21.81036173
46.47684948	-13.52053806
53.65545813	10.95242365
47.39922206	10.93000944
65.78250957	18.45572027
79.37307297	40.42127623
104.9289244	14.09212602
59.4155812	41.14774163
19.86037665	34.13203473
29.42032868	28.67789289
58.60427858	7.711816694
31.07978188	27.38194595
53.8858994	25.76108278
41.35226625	20.97340209
74.14039287	10.76409871
14.41250804	31.57760372
61.12085868	7.649035178
76.55147958	16.5707035
77.49257138	26.58835948
27.07034099	31.91626126
49.75458321	23.50962363
42.43684768	18.31595615
43.11395635	29.47782599
56.93737334	29.90759591
4.079485858	7.9606849
49.37784035	2.183678593
36.08777309	23.82143869
47.16434741	27.38712755
36.08377502	41.42910728
37.14977036	20.80815188
50.14449097	28.27788188
80.87781452	34.32445686
23.01036008	-1.687898852
57.95973256	54.47738953
70.69650412	15.62296633
13.39116951	15.62243684
13.42009862	-0.602230949
33.47741511	-3.59669667
13.59820653	28.73978546
44.61058664	13.80018914
79.66457466	24.6267192
67.05943279	27.14643847
49.28964625	40.34186992
38.68873293	3.845836477
-1.615289295	32.22670083
44.77887235	49.61048631
37.3653857	-5.904798226
49.56282464	-5.045759402
91.41903651	12.10498981
52.00812437	29.44748236
76.87172821	3.067246633
62.38658229	39.82267533
45.1796173	21.11351879
43.43379868	-6.335595078
83.12570967	7.241972214
87.16883944	5.007129971
46.58807531	13.30372076
73.89150989	-6.534209883
9.870936937	37.13448767
55.05518015	24.3522702
27.58111772	29.65819434
20.63574124	2.532951344
34.31938832	8.640502624
8.339384802	21.59904453
5.646509011	8.872567239
18.32272111	29.60751865
53.19227289	3.577179677
27.86568709	14.46402771
52.65126358	24.59212323
56.5780727	27.56720702
90.74320271	7.268619799
36.41519981	42.60890422
27.43728205	23.52919023
63.99175581	20.4604204
76.82017086	34.74070905
52.12369733	14.4675793
34.45986353	48.03514831
44.0520629	31.67348384
28.79013463	20.95157601
50.68413891	-19.19429181
48.85945844	36.31050425
53.53053118	-13.5907604
50.55062889	22.83274005
61.89802305	0.959182879
52.6072441	22.6072441
14.50701053	28.69366658
73.59730113	12.50716743
52.70299553	24.16224811
44.12768038	17.75804669
35.56138007	41.40613435
56.63205964	6.402262645
75.7750804	29.01273065
41.15892852	31.73249813
43.56465674	38.6895939
68.07185613	-0.070829579
-6.761943407	15.14390669
37.26438882	24.48927852
51.35783558	4.479868266
64.54385647	12.69974854
39.76534307	31.77362599
42.96122042	-16.21138175
48.8670225	11.93844619
54.6130372	22.23035819
80.94260691	27.95343688
51.46478069	30.42245615
37.73195241	36.28024902
71.80176635	-5.98233337
66.89144669	2.508394909
40.76001647	-0.753342797
14.56316996	32.80347047
23.46458622	10.18261997
38.62745365	31.37254635
50.54788696	51.38842282
47.45184352	15.9220972
28.27418042	-4.128967122
70.61636044	15.70455348
41.52501405	22.02904679
44.40770171	40.87074134
38.47479521	8.065301067
19.92690983	20.64037286
34.5322633	0.202199847
59.54406591	49.37361454
37.00966158	18.7788245
55.82089264	-13.01192261
42.17616591	21.32997652
23.64981652	0.643870579
39.42548767	19.72585732
61.95920341	20.89532849
47.64037161	22.62063282
18.83542842	-0.87030769
64.45514075	19.99941583
-6.003396456	29.89924696
47.57941184	12.08261289
37.7542097	46.26118205
22.89767263	11.98927636
47.34094502	38.92015931
51.52189512	10.39113239
32.29861748	40.36311122
18.52546772	-0.468901515
34.89209879	-6.167652487
52.53426876	56.24173177
38.20975849	32.64348608
45.1277534	6.613612488
31.11248902	19.9587632
31.74468654	39.57642695
95.60209153	7.592844399
30.41163083	-4.189621387
38.90516149	37.0845531
49.30121651	16.71248215
88.60150537	14.05536216
26.14583115	13.05054777
63.70690363	22.79908568
57.37978236	20.60517402
7.657899928	21.25379239
3.693429862	17.68254942
67.99998309	38.63952814
52.06088958	28.26577664
45.99147104	48.52216563
69.98152031	54.60900839
59.22085899	40.71038837
53.64515865	9.985008922
80.20017631	-1.57258826
54.08266717	27.36532655
52.66846641	32.5541474
50.81343754	21.00451171
98.2206969	32.75972696
8.263256105	12.56359406
18.59628337	15.9569282
61.97190614	5.215927145
49.75284734	5.840633872
12.79860491	23.7249137
30.78937048	20.70332817
61.72353898	54.04762942
34.94038337	27.49825349
31.30785898	3.813395651
73.94827	17.9288156
37.217948	21.54038989
24.11265558	-1.835893949
50.24875204	27.12332649
17.02351122	11.06953354
85.84643063	33.71912873
67.14235662	55.14703963
40.40560104	15.36612318
48.59233775	6.606988339
38.49522818	-1.637328832
66.53440207	-7.517866122
40.02223021	-17.23754378
15.09129	6.416574373
49.16514212	16.65156795
38.31426956	20.86653961
87.42907517	28.00052518
60.82670039	-13.32115755
19.83148249	21.0600729
51.14705914	22.35181976
38.32526125	-12.0760811
7.174611057	17.80466085
42.10556182	41.68979065
38.11671002	26.58279686
39.25919166	-11.19357241
38.89735168	16.71390783
71.28442245	47.24281841
56.62393967	6.999786421
88.46537971	30.47138325
51.56569109	12.63400254
19.2329457	45.92256579
41.18207176	30.50879766
47.50392675	23.56476203
61.55143797	17.74946031
23.00928222	15.00564272
37.84278212	2.637693521
46.31617496	43.25875594
62.89242943	20
47.04765699	15.78361721
37.07594966	3.457969909
68.52263297	21.09280667
47.90873593	-19.90369549
54.76973048	-18.84633737
54.04918618	24.65805586
3.256576225	39.19944725
26.41227712	20
43.21083712	58.50325601
22.20383593	6.632452222
58.86755041	49.00445046
75.12462869	-6.017314631
51.31263534	29.33988577
37.96945111	23.9525228
50.12033762	23.44601852
59.26539974	33.23236216
103.5117652	3.373691735
50	-0.064322825
81.0793971	30.42462267
21.25356382	14.70243562
76.59194984	4.934859942
70.38590644	-11.39154309
22.64275296	22.27540253
45.76874764	19.11081335
72.51851733	-3.318607314
70.5405875	15.7962681
51.15373716	17.40866392
58.80599703	50.71016124
10.89890812	26.66743238
54.98935547	41.61127287
44.81368935	-0.80115588
104.2036301	12.78413403
74.38359682	17.75462397
83.5801024	30.89693924
86.33332122	27.80625953
70.4663753	36.14353292
89.44862877	6.30248719
87.24527091	22.77677095
88.6463149	13.84710484
89.86619413	16.6655643
44.64588645	22.9428282
49.10485278	14.34826288
6.575189569	14.66583374
86.48939064	25.71477785
48.27351186	14.35291175
59.3614052	19.37783238
65.58414642	9.578703377
24.90263212	2.587732367
22.14580135	17.31706305
71.134116	43.47181372
26.28691388	15.37960955
28.23499738	-11.08364511
29.68014849	17.06750877
32.67434467	42.17582756
52.39084147	22.84929391
37.93790045	18.64099954
58.8011931	47.08728712
19.00894751	5.378827259
42.23371091	9.693786277
55.53735709	32.43710765
87.4667475	20.34710494
82.33099233	25.6169145
20.62477247	9.903232363
36.58643659	35.43053957
27.51406407	49.83984483
33.54155533	38.93327478
0.949196667	32.39413747
47.28695861	-18.79829948
-5.16834436	23.95837407
22.05108146	21.87235771
34.25921335	-0.888729419
63.71510112	7.329109872
10.52363408	30.25570998
68.12412005	19.8772295
85.97141696	15.31429825
53.96405974	32.96585519
25.5348597	-10.21193219
5.014863243	0.759908739
52.84379755	5.369929918
45.85361918	49.50303254
42.24441323	18.58012366
91.49991531	13.45311377
44.23313987	31.82381549
56.30185543	11.63715539
51.44505002	-0.665178088
55.48117837	13.9125347
39.31324202	33.67842645
25.76282823	48.88473654
43.35792614	22.01347854
39.72289776	32.24777351
38.85460374	47.58582375
52.87989854	-3.45489138
7.58376639	3.443044959
-8.919877791	16.58172479
6.526130066	20.59986808
67.79925164	25.58057361
72.19559013	19.73912212
24.92641795	17.09345908
10.66602325	30.1466377
63.45149356	55.04233878
19.69751691	12.28009998
34.29361366	20.13849291
59.22502123	25.39293633
44.44071611	51.52826568
85.48529354	37.83056593
45.01532444	25.73421329
14.72394957	14.8467524
46.07864174	40.1736394
85.82879677	14.97810002
97.72505182	29.49323743
36.38930203	17.94334449
38.35347981	55.84430347
88.6363693	5.605093189
10.35288492	13.50707234
44.73418839	47.09025227
33.38653732	17.76187952
52.26025115	22.89298954
70.88457689	24.27359299
42.35028664	55.98907183
61.90344128	54.57010366
45.21256417	-18.99053588
73.11255968	15.20472378
36.99365896	1.425019962
31.88103008	55.56048071
28.28902048	22.25876106
102.8965789	2.345828446
46.89867635	24.59790139
63.96189211	46.2585
95.87242566	14.45370522
32.27450799	43.52252238
7.578058833	31.2445803
26.63453011	37.63642574
50.03355453	19.7267203
65.72027967	19.0005306
8.10103199	8.255356062
8.413376391	5.949296092
12.33470977	0.660661973
30.91885979	-2.740017399
36.01950557	19.72676713
7.516414986	16.06264022
12.44647252	26.5873766
51.78406746	24.41572191
37.82419638	48.68439577
53.22545675	15.56053965
34.31712553	26.18480682
56.98411781	42.84402003
56.38894772	2.446510399
59.5369417	19.43815235
67.18154065	39.08203407
105.6446313	7.341070256
50.68914087	27.87691624
80.77083123	34.27937999
38.48054063	25.33353258
9.504543134	32.70754223
54.45966872	24.78240919
70.76202662	22.14452377
11.08221299	0.630755333
15.86457497	4.839557452
63.79915524	48.292461
27.25921248	20.68348415
29.26442854	-8.540065671
18.88439114	16.47349597
67.42487963	14.97877871
6.638419456	15.6422991
10.56640832	30.07980491
1.839728916	25.56373536
24.90095452	30.6691033
0.163382387	23.48373463
41.23834626	35.80644176
56.68439898	22.52903946
44.27499528	10.47199212
66.02001909	28.95179042
57.27081967	34.90738951
92.41870883	20.40617378
34.10509445	38.9428108
24.49222135	5.561348909
